index,timestamp,HAES (Ukraina)_Zheshuv (Polscha) PX,HAES (Ukraina)_Zheshuv (Polscha) NTC,HAES (Ukraina)_Zheshuv (Polscha) AC,Moldova_Ukraina PX,Moldova_Ukraina NTC,Moldova_Ukraina AC,Rumunіja_Ukraina PX,Rumunіja_Ukraina NTC,Rumunіja_Ukraina AC,Slovachchina_Ukraina PX,Slovachchina_Ukraina NTC,Slovachchina_Ukraina AC,Ugorschina_Ukraina PX,Ugorschina_Ukraina NTC,Ugorschina_Ukraina AC,Ukraina_Moldova PX,Ukraina_Moldova NTC,Ukraina_Moldova AC,Ukraina_Polscha PX,Ukraina_Polscha NTC,Ukraina_Polscha AC,Ukraina_Rumunіja PX,Ukraina_Rumunіja NTC,Ukraina_Rumunіja AC,Ukraina_Slovachchina PX,Ukraina_Slovachchina NTC,Ukraina_Slovachchina AC,Ukraina_Slovachchina35 PX,Ukraina_Slovachchina35 NTC,Ukraina_Slovachchina35 AC,Ukraina_Ugorschina PX,Ukraina_Ugorschina NTC,Ukraina_Ugorschina AC,Zheshuv (Polscha)_HAES (Ukraina) PX,Zheshuv (Polscha)_HAES (Ukraina) NTC,Zheshuv (Polscha)_HAES (Ukraina) AC
1664542800,2022-09-29 19:00:00,0,0,0,0,795,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,9817.71,150,150,12097.37,150,150,0,0,0,0,0,0,0,0,0
1664546400,2022-09-29 20:00:00,0,0,0,0,795,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,7896.54,150,150,10953.88,150,150,0,0,0,0,0,0,0,0,0
1664550000,2022-09-29 21:00:00,0,0,0,0,795,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,6550,150,150,10068.46,150,150,0,0,0,0,0,0,0,0,0
1664553600,2022-09-29 22:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,5600,150,150,8649.09,150,150,0,0,0,0,0,0,0,0,0
1664557200,2022-09-29 23:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,3500,150,150,7635.94,150,150,0,0,0,0,0,0,0,0,0
1664560800,2022-09-30 00:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,3672.66,150,150,6795.77,150,150,0,0,0,0,0,0,0,0,0
1664564400,2022-09-30 01:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,3332.95,150,150,6479.93,150,150,0,0,0,0,0,0,0,0,0
1664568000,2022-09-30 02:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,2577.4,150,150,5754.57,150,150,0,0,0,0,0,0,0,0,0
1664571600,2022-09-30 03:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,1956.9,150,150,5661.43,150,150,0,0,0,0,0,0,0,0,0
1664575200,2022-09-30 04:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,2223.35,150,150,6418.7,150,150,0,0,0,0,0,0,0,0,0
1664578800,2022-09-30 05:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,2865.75,150,150,7434.94,150,150,0,0,0,0,0,0,0,0,0
1664582400,2022-09-30 06:00:00,0,0,0,0,799,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,7556,150,150,8192.8,150,150,0,0,0,0,0,0,0,0,0
1664586000,2022-09-30 07:00:00,0,0,0,0,799,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,9227.6,150,150,10656.53,150,150,0,0,0,0,0,0,0,0,0
1664589600,2022-09-30 08:00:00,0,0,0,0,799,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,9870.81,150,150,11501.88,150,150,0,0,0,0,0,0,0,0,0
1664593200,2022-09-30 09:00:00,0,0,0,0,799,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,9462.81,150,150,9633.68,150,150,0,0,0,0,0,0,0,0,0
1664596800,2022-09-30 10:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,7926.7,150,150,9720.4,150,150,0,0,0,0,0,0,0,0,0
1664600400,2022-09-30 11:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,6000,150,150,8964.13,150,150,0,0,0,0,0,0,0,0,0
1664604000,2022-09-30 12:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,4051.72,150,150,8001.18,150,150,0,0,0,0,0,0,0,0,0
1664607600,2022-09-30 13:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,4050,150,150,7711.95,150,150,0,0,0,0,0,0,0,0,0
1664611200,2022-09-30 14:00:00,0,0,0,0,797,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,4500,150,150,6778.75,150,150,0,0,0,0,0,0,0,0,0
1664614800,2022-09-30 15:00:00,0,0,0,0,797,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,5136.4,150,150,7785.38,150,150,0,0,0,0,0,0,0,0,0
1664618400,2022-09-30 16:00:00,0,0,0,0,796,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,5374.8,150,150,6336.99,150,150,0,0,0,0,0,0,0,0,0
1664622000,2022-09-30 17:00:00,0,0,0,0,796,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,6985.15,150,150,7678.08,150,150,0,0,0,0,0,0,0,0,0
1664625600,2022-09-30 18:00:00,0,0,0,0,797,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,7777,150,150,9668.92,150,150,0,0,0,0,0,0,0,0,0
1664629200,2022-09-30 19:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,9800,150,150,11580.23,150,150,0,0,0,0,0,0,0,0,0
1664632800,2022-09-30 20:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,7926,150,150,9649.84,150,150,0,0,0,0,0,0,0,0,0
1664636400,2022-09-30 21:00:00,0,0,0,0,798,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,6202,150,150,6179.61,150,150,0,0,0,0,0,0,0,0,0
1664640000,2022-09-30 22:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,5239,150,150,6705.46,150,150,0,0,0,0,0,0,0,0,0
1664643600,2022-09-30 23:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,0,63,63,2814.1,150,150,6543.22,150,150,0,0,0,0,0,0,0,0,0
1664647200,2022-10-01 00:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1858.05,150,150,2345,150,150,0,0,0,0,0,0,0,0,0
1664650800,2022-10-01 01:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1109.8,150,150,2133.68,150,150,0,0,0,0,0,0,0,0,0
1664654400,2022-10-01 02:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,750,150,150,2023.37,150,150,0,0,0,0,0,0,0,0,0
1664658000,2022-10-01 03:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,750,150,150,1618.45,150,150,0,0,0,0,0,0,0,0,0
1664661600,2022-10-01 04:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,350,150,150,2177.68,150,150,0,0,0,0,0,0,0,0,0
1664665200,2022-10-01 05:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,390.75,150,150,1746.05,150,150,0,0,0,0,0,0,0,0,0
1664668800,2022-10-01 06:00:00,0,0,0,0,800,3,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1832.5,150,150,375.64,150,150,0,0,0,0,0,0,0,0,0
1664672400,2022-10-01 07:00:00,0,0,0,0,800,3,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2400,150,150,3023.89,150,150,0,0,0,0,0,0,0,0,0
1664676000,2022-10-01 08:00:00,0,0,0,0,800,3,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2791.93,150,150,4658.12,150,150,0,0,0,0,0,0,0,0,0
1664679600,2022-10-01 09:00:00,0,0,0,0,800,3,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2612.04,150,150,4796.16,150,150,0,0,0,0,0,0,0,0,0
1664683200,2022-10-01 10:00:00,0,0,0,0,800,4,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2190,150,150,4727.49,150,150,0,0,0,0,0,0,0,0,0
1664686800,2022-10-01 11:00:00,0,0,0,0,800,4,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2270.5,150,150,4766.74,150,150,0,0,0,0,0,0,0,0,0
1664690400,2022-10-01 12:00:00,0,0,0,0,800,4,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1600,150,150,2507.86,150,150,0,0,0,0,0,0,0,0,0
1664694000,2022-10-01 13:00:00,0,0,0,0,800,5,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,701,150,150,2501.64,150,150,0,0,0,0,0,0,0,0,0
1664697600,2022-10-01 14:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1320,150,150,1081.73,150,150,0,0,0,0,0,0,0,0,0
1664701200,2022-10-01 15:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1909.15,150,150,2654.94,150,150,0,0,0,0,0,0,0,0,0
1664704800,2022-10-01 16:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2587.71,150,150,4319,150,150,0,0,0,0,0,0,0,0,0
1664708400,2022-10-01 17:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,3113.65,150,150,4794.66,150,150,0,0,0,0,0,0,0,0,0
1664712000,2022-10-01 18:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5760.28,150,150,6676.12,150,150,0,0,0,0,0,0,0,0,0
1664715600,2022-10-01 19:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5034,150,150,7776.71,150,150,0,0,0,0,0,0,0,0,0
1664719200,2022-10-01 20:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2314.3,150,150,5374.3,150,150,0,0,0,0,0,0,0,0,0
1664722800,2022-10-01 21:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2161,150,150,1707.05,150,150,0,0,0,0,0,0,0,0,0
1664726400,2022-10-01 22:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2252.25,150,150,3814.7,150,150,0,0,0,0,0,0,0,0,0
1664730000,2022-10-01 23:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,467.4,150,150,1926.04,150,150,0,0,0,0,0,0,0,0,0
1664733600,2022-10-02 00:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,2787,150,150,1860.28,150,150,0,0,0,0,0,0,0,0,0
1664737200,2022-10-02 01:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,990.2,150,150,987.93,150,150,0,0,0,0,0,0,0,0,0
1664740800,2022-10-02 02:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,322,150,150,743.38,150,150,0,0,0,0,0,0,0,0,0
1664744400,2022-10-02 03:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,0.4,150,150,139.34,150,150,0,0,0,0,0,0,0,0,0
1664748000,2022-10-02 04:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1.2,150,150,199.23,150,150,0,0,0,0,0,0,0,0,0
1664751600,2022-10-02 05:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1.3,150,150,298.07,150,150,0,0,0,0,0,0,0,0,0
1664755200,2022-10-02 06:00:00,0,0,0,0,800,5,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,770.71,150,150,562.37,150,150,0,0,0,0,0,0,0,0,0
1664758800,2022-10-02 07:00:00,0,0,0,0,800,5,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,100,150,150,235.02,150,150,0,0,0,0,0,0,0,0,0
1664762400,2022-10-02 08:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1395.97,150,150,1012.95,150,150,0,0,0,0,0,0,0,0,0
1664766000,2022-10-02 09:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,685.21,150,150,631.35,150,150,0,0,0,0,0,0,0,0,0
1664769600,2022-10-02 10:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,224.27,150,150,121.97,150,150,0,0,0,0,0,0,0,0,0
1664773200,2022-10-02 11:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,0,150,134,660.56,150,150,0,0,0,0,0,0,0,0,0
1664776800,2022-10-02 12:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,0,150,125,0,150,115,0,0,0,0,0,0,0,0,0
1664780400,2022-10-02 13:00:00,0,0,0,0,800,9,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,0,150,50,0,150,136,0,0,0,0,0,0,0,0,0
1664784000,2022-10-02 14:00:00,0,0,0,0,800,13,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,0,150,52,0,150,137,0,0,0,0,0,0,0,0,0
1664787600,2022-10-02 15:00:00,0,0,0,0,800,12,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1.2,150,150,0.01,150,150,0,0,0,0,0,0,0,0,0
1664791200,2022-10-02 16:00:00,0,0,0,0,800,13,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1105.55,150,150,2562.65,150,150,0,0,0,0,0,0,0,0,0
1664794800,2022-10-02 17:00:00,0,0,0,0,800,13,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1889.04,150,150,3686.03,150,150,0,0,0,0,0,0,0,0,0
1664798400,2022-10-02 18:00:00,0,0,0,0,800,11,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,3073.05,150,150,5964.32,150,150,0,0,0,0,0,0,0,0,0
1664802000,2022-10-02 19:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,2517,150,150,7001.7,150,150,0,0,0,0,0,0,0,0,0
1664805600,2022-10-02 20:00:00,0,0,0,0,800,9,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,2198.59,150,150,6242.77,150,150,0,0,0,0,0,0,0,0,0
1664809200,2022-10-02 21:00:00,0,0,0,0,800,9,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,2789.08,150,150,4568.58,150,150,0,0,0,0,0,0,0,0,0
1664812800,2022-10-02 22:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,3378,150,150,4677.53,150,150,0,0,0,0,0,0,0,0,0
1664816400,2022-10-02 23:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,315,10,220,220,1036.15,150,150,3402.79,150,150,0,0,0,0,0,0,0,0,0
1664820000,2022-10-03 00:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2285.05,150,150,3791.61,150,150,0,0,0,0,0,0,0,0,0
1664823600,2022-10-03 01:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1906.78,150,150,3242.3,150,150,0,0,0,0,0,0,0,0,0
1664827200,2022-10-03 02:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1833.15,150,150,2950.54,150,150,0,0,0,0,0,0,0,0,0
1664830800,2022-10-03 03:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,1969.34,150,150,2605.3,150,150,0,0,0,0,0,0,0,0,0
1664834400,2022-10-03 04:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4468.53,150,150,2882.07,150,150,0,0,0,0,0,0,0,0,0
1664838000,2022-10-03 05:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5427,150,150,7382.61,150,150,0,0,0,0,0,0,0,0,0
1664841600,2022-10-03 06:00:00,0,0,0,0,800,18,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5688.91,150,150,8107.13,150,150,0,0,0,0,0,0,0,0,0
1664845200,2022-10-03 07:00:00,0,0,0,0,800,18,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8098.95,150,150,9676.53,150,150,0,0,0,0,0,0,0,0,0
1664848800,2022-10-03 08:00:00,0,0,0,0,800,18,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,7395.18,150,150,9876.42,150,150,0,0,0,0,0,0,0,0,0
1664852400,2022-10-03 09:00:00,0,0,0,0,800,19,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5659.46,150,150,9719,150,150,0,0,0,0,0,0,0,0,0
1664856000,2022-10-03 10:00:00,0,0,0,0,800,21,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4116.43,150,150,8301.38,150,150,0,0,0,0,0,0,0,0,0
1664859600,2022-10-03 11:00:00,0,0,0,0,800,23,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4144.73,150,150,7822.49,150,150,0,0,0,0,0,0,0,0,0
1664863200,2022-10-03 12:00:00,0,0,0,0,800,25,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2974.07,150,150,5859.66,150,150,0,0,0,0,0,0,0,0,0
1664866800,2022-10-03 13:00:00,0,0,0,0,800,26,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,3006.72,150,150,5463.76,150,150,0,0,0,0,0,0,0,0,0
1664870400,2022-10-03 14:00:00,0,0,0,0,800,28,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2985.39,150,150,5339.51,150,150,0,0,0,0,0,0,0,0,0
1664874000,2022-10-03 15:00:00,0,0,0,0,800,28,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,3679.75,150,150,5272.14,150,150,0,0,0,0,0,0,0,0,0
1664877600,2022-10-03 16:00:00,0,0,0,0,800,28,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4610.56,150,150,6179.84,150,150,0,0,0,0,0,0,0,0,0
1664881200,2022-10-03 17:00:00,0,0,0,0,800,28,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6306.88,150,150,7591.93,150,150,0,0,0,0,0,0,0,0,0
1664884800,2022-10-03 18:00:00,0,0,0,0,800,24,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6774.75,150,150,9411.98,150,150,0,0,0,0,0,0,0,0,0
1664888400,2022-10-03 19:00:00,0,0,0,0,800,21,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8760.96,150,150,10448.4,150,150,0,0,0,0,0,0,0,0,0
1664892000,2022-10-03 20:00:00,0,0,0,0,800,19,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,7241.41,150,150,9437.94,150,150,0,0,0,0,0,0,0,0,0
1664895600,2022-10-03 21:00:00,0,0,0,0,800,17,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5266.8,150,150,6996.38,150,150,0,0,0,0,0,0,0,0,0
1664899200,2022-10-03 22:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6381.69,150,150,8328.11,150,150,0,0,0,0,0,0,0,0,0
1664902800,2022-10-03 23:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4592.17,150,150,7896.04,150,150,0,0,0,0,0,0,0,0,0
1664906400,2022-10-04 00:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5306.5,150,150,6642.8,150,150,0,0,0,0,0,0,0,0,0
1664910000,2022-10-04 01:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,3832.56,150,150,5790.64,150,150,0,0,0,0,0,0,0,0,0
1664913600,2022-10-04 02:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,3464.68,150,150,4960.73,150,150,0,0,0,0,0,0,0,0,0
1664917200,2022-10-04 03:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2812.78,150,150,4878.4,150,150,0,0,0,0,0,0,0,0,0
1664920800,2022-10-04 04:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,2679.34,150,150,5734.74,150,150,0,0,0,0,0,0,0,0,0
1664924400,2022-10-04 05:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5812,150,150,6961.99,150,150,0,0,0,0,0,0,0,0,0
1664928000,2022-10-04 06:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,7502.88,150,150,8418.75,150,150,0,0,0,0,0,0,0,0,0
1664931600,2022-10-04 07:00:00,0,0,0,0,800,5,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,9241.18,150,150,9911.77,150,150,0,0,0,0,0,0,0,0,0
1664935200,2022-10-04 08:00:00,0,0,0,0,800,5,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8985.65,150,150,10718.24,150,150,0,0,0,0,0,0,0,0,0
1664938800,2022-10-04 09:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6809.26,150,150,8828.49,150,150,0,0,0,0,0,0,0,0,0
1664942400,2022-10-04 10:00:00,0,0,0,0,800,6,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5697.11,150,150,8095.39,150,150,0,0,0,0,0,0,0,0,0
1664946000,2022-10-04 11:00:00,0,0,0,0,800,7,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5655.2,150,150,7691.13,150,150,0,0,0,0,0,0,0,0,0
1664949600,2022-10-04 12:00:00,0,0,0,0,800,8,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5580.45,150,150,6818.4,150,150,0,0,0,0,0,0,0,0,0
1664953200,2022-10-04 13:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5807.53,150,150,6556.26,150,150,0,0,0,0,0,0,0,0,0
1664956800,2022-10-04 14:00:00,0,0,0,0,800,12,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5150.28,150,150,6144.16,150,150,0,0,0,0,0,0,0,0,0
1664960400,2022-10-04 15:00:00,0,0,0,0,800,14,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5901.69,150,150,6622.81,150,150,0,0,0,0,0,0,0,0,0
1664964000,2022-10-04 16:00:00,0,0,0,0,800,17,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,7168,150,150,7522.85,150,150,0,0,0,0,0,0,0,0,0
1664967600,2022-10-04 17:00:00,0,0,0,0,800,19,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,7820.5,150,150,9025.31,150,150,0,0,0,0,0,0,0,0,0
1664971200,2022-10-04 18:00:00,0,0,0,0,800,16,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8499.82,150,150,11018.74,150,150,0,0,0,0,0,0,0,0,0
1664974800,2022-10-04 19:00:00,0,0,0,0,800,13,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,12487.03,150,150,14788.1,150,150,0,0,0,0,0,0,0,0,0
1664978400,2022-10-04 20:00:00,0,0,0,0,800,11,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,11422.78,150,150,10997.82,150,150,0,0,0,0,0,0,0,0,0
1664982000,2022-10-04 21:00:00,0,0,0,0,800,9,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,7437.85,150,150,8562.2,150,150,0,0,0,0,0,0,0,0,0
1664985600,2022-10-04 22:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8623,150,150,8864.98,150,150,0,0,0,0,0,0,0,0,0
1664989200,2022-10-04 23:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6754.67,150,150,8183.04,150,150,0,0,0,0,0,0,0,0,0
1664992800,2022-10-05 00:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6047,150,150,1495.98,150,150,0,0,0,0,0,0,0,0,0
1664996400,2022-10-05 01:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6096.34,150,150,1803.04,150,150,0,0,0,0,0,0,0,0,0
1665000000,2022-10-05 02:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5270.65,150,150,1540,150,150,0,0,0,0,0,0,0,0,0
1665003600,2022-10-05 03:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5181.18,150,150,1484.27,150,150,0,0,0,0,0,0,0,0,0
1665007200,2022-10-05 04:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5645.74,150,150,1859.49,150,150,0,0,0,0,0,0,0,0,0
1665010800,2022-10-05 05:00:00,0,0,0,0,800,0,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6182.71,150,150,3084.65,150,150,0,0,0,0,0,0,0,0,0
1665014400,2022-10-05 06:00:00,0,0,0,0,800,9,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6828.44,150,150,9354,150,150,0,0,0,0,0,0,0,0,0
1665018000,2022-10-05 07:00:00,0,0,0,0,800,9,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8535.81,150,150,10822.33,150,150,0,0,0,0,0,0,0,0,0
1665021600,2022-10-05 08:00:00,0,0,0,0,800,8,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,8233.41,150,150,10498.5,150,150,0,0,0,0,0,0,0,0,0
1665025200,2022-10-05 09:00:00,0,0,0,0,800,8,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,6185.65,150,150,7255.07,150,150,0,0,0,0,0,0,0,0,0
1665028800,2022-10-05 10:00:00,0,0,0,0,800,8,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5139.23,150,150,3644.99,150,150,0,0,0,0,0,0,0,0,0
1665032400,2022-10-05 11:00:00,0,0,0,0,800,10,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4873.37,150,150,2154.8,150,150,0,0,0,0,0,0,0,0,0
1665036000,2022-10-05 12:00:00,0,0,0,0,800,11,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4806.03,150,150,1662.01,150,150,0,0,0,0,0,0,0,0,0
1665039600,2022-10-05 13:00:00,0,0,0,0,800,13,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,5243.12,150,150,1278.4,150,150,0,0,0,0,0,0,0,0,0
1665043200,2022-10-05 14:00:00,0,0,0,0,800,15,0,150,0,0,150,0,0,0,0,0,600,300,10,220,220,4418.51,150,150,1183.35,150,150,0,0,0,0,0,0,0,0,0
