Year-Month,Date,Values
2022-09,22.09.2022,2000.00
2022-09,23.09.2022,1999.34
2022-09,23.09.2022,1997.78
2022-09,23.09.2022,1997.61
2022-09,23.09.2022,1985.00
2022-09,23.09.2022,1985.00
2022-09,23.09.2022,1998.12
2022-09,23.09.2022,2000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,3850.00
2022-09,23.09.2022,3850.00
2022-09,23.09.2022,3850.00
2022-09,23.09.2022,3900.00
2022-09,23.09.2022,3995.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,4000.00
2022-09,23.09.2022,3993.00
2022-09,23.09.2022,2000.00
2022-09,24.09.2022,1999.06
2022-09,24.09.2022,1997.91
2022-09,24.09.2022,1997.89
2022-09,24.09.2022,1997.75
2022-09,24.09.2022,1997.61
2022-09,24.09.2022,1997.86
2022-09,24.09.2022,1998.85
2022-09,24.09.2022,3910.00
2022-09,24.09.2022,3910.00
2022-09,24.09.2022,3910.00
2022-09,24.09.2022,3910.00
2022-09,24.09.2022,3910.00
2022-09,24.09.2022,3840.00
2022-09,24.09.2022,3840.00
2022-09,24.09.2022,3840.00
2022-09,24.09.2022,3840.00
2022-09,24.09.2022,3945.00
2022-09,24.09.2022,3971.00
2022-09,24.09.2022,4000.00
2022-09,24.09.2022,4000.00
2022-09,24.09.2022,4000.00
2022-09,24.09.2022,4000.00
2022-09,24.09.2022,3979.00
2022-09,24.09.2022,2000.00
2022-09,25.09.2022,1998.48
2022-09,25.09.2022,1998.88
2022-09,25.09.2022,1998.01
2022-09,25.09.2022,1998.76
2022-09,25.09.2022,1998.31
2022-09,25.09.2022,1998.47
2022-09,25.09.2022,1997.03
2022-09,25.09.2022,2646.25
2022-09,25.09.2022,2646.25
2022-09,25.09.2022,3840.00
2022-09,25.09.2022,3840.00
2022-09,25.09.2022,3890.00
2022-09,25.09.2022,3890.00
2022-09,25.09.2022,3890.00
2022-09,25.09.2022,3890.00
2022-09,25.09.2022,3900.00
2022-09,25.09.2022,2950.00
2022-09,25.09.2022,3945.00
2022-09,25.09.2022,3993.53
2022-09,25.09.2022,4000.00
2022-09,25.09.2022,4000.00
2022-09,25.09.2022,3994.00
2022-09,25.09.2022,3969.00
2022-09,25.09.2022,1998.21
2022-09,26.09.2022,1997.75
2022-09,26.09.2022,1990.00
2022-09,26.09.2022,1990.00
2022-09,26.09.2022,1990.00
2022-09,26.09.2022,1990.00
2022-09,26.09.2022,1997.86
2022-09,26.09.2022,1999.19
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,3900.00
2022-09,26.09.2022,3910.00
2022-09,26.09.2022,3910.00
2022-09,26.09.2022,3910.00
2022-09,26.09.2022,3910.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,3994.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,4000.00
2022-09,26.09.2022,3994.00
2022-09,26.09.2022,2000.00
2022-09,27.09.2022,1999.28
2022-09,27.09.2022,1990.00
2022-09,27.09.2022,1970.00
2022-09,27.09.2022,1970.00
2022-09,27.09.2022,1970.00
2022-09,27.09.2022,1999.18
2022-09,27.09.2022,2000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,4000.00
2022-09,27.09.2022,3995.47
2022-09,27.09.2022,2000.00
2022-09,28.09.2022,2000.00
2022-09,28.09.2022,1999.44
2022-09,28.09.2022,1998.67
2022-09,28.09.2022,1999.41
2022-09,28.09.2022,1999.47
2022-09,28.09.2022,1999.37
2022-09,28.09.2022,2000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,3905.18
2022-09,28.09.2022,3905.19
2022-09,28.09.2022,3905.41
2022-09,28.09.2022,3905.30
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,4000.00
2022-09,28.09.2022,2000.00
2022-09,29.09.2022,1999.35
2022-09,29.09.2022,1998.21
2022-09,29.09.2022,1997.96
2022-09,29.09.2022,1997.93
2022-09,29.09.2022,1998.52
2022-09,29.09.2022,1998.09
2022-09,29.09.2022,1999.03
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,3900.00
2022-09,29.09.2022,3900.00
2022-09,29.09.2022,3900.00
2022-09,29.09.2022,3900.00
2022-09,29.09.2022,3993.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,4000.00
2022-09,29.09.2022,3994.17
2022-09,29.09.2022,2000.00
2022-09,30.09.2022,1999.17
2022-09,30.09.2022,1998.04
2022-09,30.09.2022,1990.00
2022-09,30.09.2022,1998.69
2022-09,30.09.2022,1998.37
2022-09,30.09.2022,1998.52
2022-09,30.09.2022,2000.00
2022-09,30.09.2022,4000.00
2022-09,30.09.2022,4000.00
2022-09,30.09.2022,4000.00
2022-09,30.09.2022,3993.00
2022-09,30.09.2022,3904.17
2022-09,30.09.2022,3900.00
2022-09,30.09.2022,3900.00
2022-09,30.09.2022,3900.00
2022-09,30.09.2022,3905.49
2022-09,30.09.2022,3995.13
2022-09,30.09.2022,3995.00
2022-09,30.09.2022,3995.06
2022-09,30.09.2022,4000.00
2022-09,30.09.2022,4000.00
2022-09,30.09.2022,3995.44
2022-09,30.09.2022,3995.22
2022-09,30.09.2022,1999.37
2022-10,01.10.2022,1999.12
2022-10,01.10.2022,1999.20
2022-10,01.10.2022,1999.37
2022-10,01.10.2022,1980.00
2022-10,01.10.2022,1980.00
2022-10,01.10.2022,1998.92
2022-10,01.10.2022,1999.28
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,3915.00
2022-10,01.10.2022,3915.00
2022-10,01.10.2022,3915.00
2022-10,01.10.2022,3915.00
2022-10,01.10.2022,3915.00
2022-10,01.10.2022,3915.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,4000.00
2022-10,01.10.2022,3986.00
2022-10,01.10.2022,3986.00
2022-10,01.10.2022,2000.00
2022-10,02.10.2022,1999.42
2022-10,02.10.2022,1998.59
2022-10,02.10.2022,1998.28
2022-10,02.10.2022,1995.00
2022-10,02.10.2022,1995.00
2022-10,02.10.2022,1994.00
2022-10,02.10.2022,1994.00
2022-10,02.10.2022,3980.00
2022-10,02.10.2022,4000.00
2022-10,02.10.2022,4000.00
2022-10,02.10.2022,4000.00
2022-10,02.10.2022,4000.00
2022-10,02.10.2022,3845.00
2022-10,02.10.2022,3800.00
2022-10,02.10.2022,3800.00
2022-10,02.10.2022,3805.00
2022-10,02.10.2022,3993.00
2022-10,02.10.2022,3993.00
2022-10,02.10.2022,3986.00
2022-10,02.10.2022,4000.00
2022-10,02.10.2022,4000.00
2022-10,02.10.2022,3986.00
2022-10,02.10.2022,3986.00
2022-10,02.10.2022,2000.00
2022-10,03.10.2022,1999.24
2022-10,03.10.2022,1998.25
2022-10,03.10.2022,1989.00
2022-10,03.10.2022,1988.00
2022-10,03.10.2022,1988.00
2022-10,03.10.2022,1997.76
2022-10,03.10.2022,2000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,3905.35
2022-10,03.10.2022,3905.24
2022-10,03.10.2022,3804.00
2022-10,03.10.2022,3900.00
2022-10,03.10.2022,3905.17
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,4000.00
2022-10,03.10.2022,3995.02
2022-10,03.10.2022,3986.00
2022-10,03.10.2022,2000.00
2022-10,04.10.2022,1998.64
2022-10,04.10.2022,1998.18
2022-10,04.10.2022,1998.36
2022-10,04.10.2022,1984.00
2022-10,04.10.2022,1991.00
2022-10,04.10.2022,1997.71
2022-10,04.10.2022,2000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,3998.00
2022-10,04.10.2022,3904.87
2022-10,04.10.2022,3904.71
2022-10,04.10.2022,3815.00
2022-10,04.10.2022,3904.25
2022-10,04.10.2022,3998.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,4000.00
2022-10,04.10.2022,3995.00
2022-10,04.10.2022,2000.00
2022-10,05.10.2022,2000.00
2022-10,05.10.2022,1950.00
2022-10,05.10.2022,1950.00
2022-10,05.10.2022,1995.00
2022-10,05.10.2022,1995.00
2022-10,05.10.2022,1999.13
2022-10,05.10.2022,2000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,3998.00
2022-10,05.10.2022,3901.00
2022-10,05.10.2022,3745.00
2022-10,05.10.2022,3803.00
2022-10,05.10.2022,3880.00
2022-10,05.10.2022,3880.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,4000.00
2022-10,05.10.2022,2000.00
2022-10,06.10.2022,2000.00
2022-10,06.10.2022,1998.11
2022-10,06.10.2022,1998.16
2022-10,06.10.2022,1998.24
2022-10,06.10.2022,1998.22
2022-10,06.10.2022,1998.15
2022-10,06.10.2022,2000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,3998.00
2022-10,06.10.2022,3905.00
2022-10,06.10.2022,3915.00
2022-10,06.10.2022,3915.00
2022-10,06.10.2022,3970.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,4000.00
2022-10,06.10.2022,2000.00
2022-10,07.10.2022,2000.00
2022-10,07.10.2022,1997.70
2022-10,07.10.2022,1997.02
2022-10,07.10.2022,1997.37
2022-10,07.10.2022,1997.39
2022-10,07.10.2022,1997.14
2022-10,07.10.2022,2000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,3999.00
2022-10,07.10.2022,3999.00
2022-10,07.10.2022,3850.00
2022-10,07.10.2022,3977.49
2022-10,07.10.2022,3795.00
2022-10,07.10.2022,3977.01
2022-10,07.10.2022,3998.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,4000.00
2022-10,07.10.2022,3995.00
2022-10,07.10.2022,1998.45
2022-10,08.10.2022,1991.00
2022-10,08.10.2022,1991.00
2022-10,08.10.2022,1925.00
2022-10,08.10.2022,1970.00
2022-10,08.10.2022,1950.00
2022-10,08.10.2022,1991.00
2022-10,08.10.2022,1998.08
2022-10,08.10.2022,3998.10
2022-10,08.10.2022,3998.00
2022-10,08.10.2022,3940.00
2022-10,08.10.2022,3850.00
2022-10,08.10.2022,3850.00
2022-10,08.10.2022,3940.00
2022-10,08.10.2022,3915.00
2022-10,08.10.2022,3915.00
2022-10,08.10.2022,3915.00
2022-10,08.10.2022,3940.00
2022-10,08.10.2022,4000.00
2022-10,08.10.2022,4000.00
2022-10,08.10.2022,4000.00
2022-10,08.10.2022,4000.00
2022-10,08.10.2022,4000.00
2022-10,08.10.2022,4000.00
2022-10,08.10.2022,2000.00
2022-10,09.10.2022,1998.46
2022-10,09.10.2022,1995.00
2022-10,09.10.2022,1995.00
2022-10,09.10.2022,1950.00
2022-10,09.10.2022,1995.00
2022-10,09.10.2022,1995.00
2022-10,09.10.2022,1997.86
2022-10,09.10.2022,3998.00
2022-10,09.10.2022,3998.00
2022-10,09.10.2022,3920.00
2022-10,09.10.2022,3935.00
2022-10,09.10.2022,3935.00
2022-10,09.10.2022,3935.00
2022-10,09.10.2022,3935.00
2022-10,09.10.2022,3935.00
2022-10,09.10.2022,3915.00
2022-10,09.10.2022,3925.00
2022-10,09.10.2022,3998.06
2022-10,09.10.2022,4000.00
2022-10,09.10.2022,4000.00
2022-10,09.10.2022,4000.00
2022-10,09.10.2022,4000.00
2022-10,09.10.2022,4000.00
2022-10,09.10.2022,1998.11
2022-10,10.10.2022,1987.00
2022-10,10.10.2022,1992.00
2022-10,10.10.2022,1992.00
2022-10,10.10.2022,1865.00
2022-10,10.10.2022,1865.00
2022-10,10.10.2022,1992.00
2022-10,10.10.2022,1998.45
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,3970.00
2022-10,10.10.2022,3938.00
2022-10,10.10.2022,3938.00
2022-10,10.10.2022,3938.00
2022-10,10.10.2022,3938.00
2022-10,10.10.2022,3938.00
2022-10,10.10.2022,3970.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,4000.00
2022-10,10.10.2022,2000.00
2022-10,11.10.2022,1997.79
2022-10,11.10.2022,1863.00
2022-10,11.10.2022,1378.97
2022-10,11.10.2022,1378.97
2022-10,11.10.2022,1378.97
2022-10,11.10.2022,1900.00
2022-10,11.10.2022,1997.88
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,3953.00
2022-10,11.10.2022,3890.00
2022-10,11.10.2022,3932.00
2022-10,11.10.2022,3890.00
2022-10,11.10.2022,3890.00
2022-10,11.10.2022,3890.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,4000.00
2022-10,11.10.2022,1997.96
2022-10,12.10.2022,1998.45
2022-10,12.10.2022,1940.00
2022-10,12.10.2022,1997.48
2022-10,12.10.2022,1840.00
2022-10,12.10.2022,1840.00
2022-10,12.10.2022,1973.00
2022-10,12.10.2022,2000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,3985.00
2022-10,12.10.2022,3970.00
2022-10,12.10.2022,3970.00
2022-10,12.10.2022,3970.00
2022-10,12.10.2022,3850.00
2022-10,12.10.2022,3850.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,4000.00
2022-10,12.10.2022,2000.00
2022-10,13.10.2022,2000.00
2022-10,13.10.2022,1995.00
2022-10,13.10.2022,1985.00
2022-10,13.10.2022,1995.00
2022-10,13.10.2022,1995.00
2022-10,13.10.2022,1995.00
2022-10,13.10.2022,2000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,3970.00
2022-10,13.10.2022,3970.00
2022-10,13.10.2022,3970.00
2022-10,13.10.2022,3970.00
2022-10,13.10.2022,3985.00
2022-10,13.10.2022,3970.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,4000.00
2022-10,13.10.2022,2000.00
2022-10,14.10.2022,1995.00
2022-10,14.10.2022,1995.00
2022-10,14.10.2022,1995.00
2022-10,14.10.2022,1920.00
2022-10,14.10.2022,1920.00
2022-10,14.10.2022,1980.00
2022-10,14.10.2022,1997.48
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,3998.00
2022-10,14.10.2022,3850.00
2022-10,14.10.2022,3880.00
2022-10,14.10.2022,3880.00
2022-10,14.10.2022,3750.00
2022-10,14.10.2022,3750.00
2022-10,14.10.2022,3880.00
2022-10,14.10.2022,3945.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,4000.00
2022-10,14.10.2022,2000.00
2022-10,15.10.2022,1997.31
2022-10,15.10.2022,1988.00
2022-10,15.10.2022,1920.00
2022-10,15.10.2022,1920.00
2022-10,15.10.2022,1920.00
2022-10,15.10.2022,1920.00
2022-10,15.10.2022,1997.50
2022-10,15.10.2022,3900.00
2022-10,15.10.2022,3790.00
2022-10,15.10.2022,3790.00
2022-10,15.10.2022,3950.00
2022-10,15.10.2022,3930.00
2022-10,15.10.2022,3930.00
2022-10,15.10.2022,3930.00
2022-10,15.10.2022,3930.00
2022-10,15.10.2022,3800.00
2022-10,15.10.2022,3890.00
2022-10,15.10.2022,4000.00
2022-10,15.10.2022,4000.00
2022-10,15.10.2022,4000.00
2022-10,15.10.2022,4000.00
2022-10,15.10.2022,4000.00
2022-10,15.10.2022,4000.00
2022-10,15.10.2022,2000.00
2022-10,16.10.2022,1995.00
2022-10,16.10.2022,1980.00
2022-10,16.10.2022,1910.00
2022-10,16.10.2022,1910.40
2022-10,16.10.2022,1910.00
2022-10,16.10.2022,1910.00
2022-10,16.10.2022,1900.00
2022-10,16.10.2022,3630.00
2022-10,16.10.2022,3610.00
2022-10,16.10.2022,3580.00
2022-10,16.10.2022,3640.00
2022-10,16.10.2022,3648.00
2022-10,16.10.2022,3740.00
2022-10,16.10.2022,3500.00
2022-10,16.10.2022,3500.00
2022-10,16.10.2022,3648.00
2022-10,16.10.2022,3730.00
2022-10,16.10.2022,4000.00
2022-10,16.10.2022,4000.00
2022-10,16.10.2022,4000.00
2022-10,16.10.2022,4000.00
2022-10,16.10.2022,4000.00
2022-10,16.10.2022,4000.00
2022-10,16.10.2022,2000.00
2022-10,17.10.2022,1995.00
2022-10,17.10.2022,1993.00
2022-10,17.10.2022,1909.00
2022-10,17.10.2022,1891.20
2022-10,17.10.2022,1900.00
2022-10,17.10.2022,1915.00
2022-10,17.10.2022,2000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,3998.35
2022-10,17.10.2022,3960.00
2022-10,17.10.2022,3960.00
2022-10,17.10.2022,3960.00
2022-10,17.10.2022,3960.00
2022-10,17.10.2022,3960.00
2022-10,17.10.2022,3735.00
2022-10,17.10.2022,3780.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,4000.00
2022-10,17.10.2022,2000.00
2022-10,18.10.2022,1997.89
2022-10,18.10.2022,1995.00
2022-10,18.10.2022,1995.00
2022-10,18.10.2022,1993.00
2022-10,18.10.2022,1993.00
2022-10,18.10.2022,1995.00
2022-10,18.10.2022,2000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,3998.37
2022-10,18.10.2022,3950.00
2022-10,18.10.2022,3950.00
2022-10,18.10.2022,3950.00
2022-10,18.10.2022,3450.00
2022-10,18.10.2022,3450.00
2022-10,18.10.2022,3450.00
2022-10,18.10.2022,3670.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,4000.00
2022-10,18.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,2000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,3980.00
2022-10,19.10.2022,3980.00
2022-10,19.10.2022,3998.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,4000.00
2022-10,19.10.2022,2000.00
2022-10,20.10.2022,2000.00
2022-10,20.10.2022,1970.00
2022-10,20.10.2022,1984.00
2022-10,20.10.2022,1984.00
2022-10,20.10.2022,1984.00
2022-10,20.10.2022,1990.00
2022-10,20.10.2022,2000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,3980.00
2022-10,20.10.2022,3980.00
2022-10,20.10.2022,3980.00
2022-10,20.10.2022,3980.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,4000.00
2022-10,20.10.2022,2000.00
2022-10,21.10.2022,1998.42
2022-10,21.10.2022,1997.38
2022-10,21.10.2022,1981.00
2022-10,21.10.2022,1890.00
2022-10,21.10.2022,1890.00
2022-10,21.10.2022,1998.24
2022-10,21.10.2022,2000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,3990.00
2022-10,21.10.2022,3990.00
2022-10,21.10.2022,3990.00
2022-10,21.10.2022,3990.00
2022-10,21.10.2022,3990.00
2022-10,21.10.2022,3990.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,4000.00
2022-10,21.10.2022,2000.00
2022-10,22.10.2022,2000.00
2022-10,22.10.2022,1998.00
2022-10,22.10.2022,1997.70
2022-10,22.10.2022,1970.00
2022-10,22.10.2022,1970.00
2022-10,22.10.2022,1970.00
2022-10,22.10.2022,1998.48
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,3990.00
2022-10,22.10.2022,3915.00
2022-10,22.10.2022,3915.00
2022-10,22.10.2022,3915.00
2022-10,22.10.2022,3915.00
2022-10,22.10.2022,3990.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,4000.00
2022-10,22.10.2022,2000.00
2022-10,23.10.2022,1998.00
2022-10,23.10.2022,1945.00
2022-10,23.10.2022,1945.00
2022-10,23.10.2022,1945.00
2022-10,23.10.2022,1945.00
2022-10,23.10.2022,1945.00
2022-10,23.10.2022,1998.39
2022-10,23.10.2022,3997.24
2022-10,23.10.2022,4000.00
2022-10,23.10.2022,4000.00
2022-10,23.10.2022,4000.00
2022-10,23.10.2022,4000.00
2022-10,23.10.2022,3998.41
2022-10,23.10.2022,3997.30
2022-10,23.10.2022,3910.00
2022-10,23.10.2022,3997.72
2022-10,23.10.2022,3950.00
2022-10,23.10.2022,3998.06
2022-10,23.10.2022,3998.45
2022-10,23.10.2022,4000.00
2022-10,23.10.2022,4000.00
2022-10,23.10.2022,3997.93
2022-10,23.10.2022,3998.13
2022-10,23.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,2000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,3998.21
2022-10,24.10.2022,3990.00
2022-10,24.10.2022,3990.00
2022-10,24.10.2022,3998.24
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,4000.00
2022-10,24.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,2000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,4000.00
2022-10,25.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,2000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,4000.00
2022-10,26.10.2022,2000.00
2022-10,27.10.2022,2000.00
2022-10,27.10.2022,1998.25
2022-10,27.10.2022,2000.00
2022-10,27.10.2022,2000.00
2022-10,27.10.2022,2000.00
